cai,coop_degree,order_degree,numsim,numrounds,R,S,T,P,tolerance,num_defectors,num_cooperators,num_neutral,max_positive_pressure,max_negative_pressure,adv_mutation_rate,move_mutation_rate,weight_of_present_for_adv,weight_of_present_for_move,adv_reassess_frequency,move_reassess_frequency,move_increment
0.05350432167493149,0.018668800413673515,0.9140761718476563,38,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.05656226229011164,0.009954329851012722,0.8938502122995754,39,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.049521601921025324,0.017193039418723015,0.9273201453597093,40,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.05373908037040087,0.01618446928759988,0.9177021645956708,41,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.05076327901123402,0.009892261619974129,0.9118581762836474,42,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.031289990799812664,0.005728840595868031,0.9381661236677526,43,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.05774688094400389,0.016311192225582038,0.9054521890956219,44,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.03361683564604043,0.00716850502053366,0.9368461263077474,45,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.034480813933650364,0.010917232295755794,0.9409821180357639,46,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.045046313789848136,0.009973804382456016,0.912982174035652,47,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.03819901421471836,0.009798198889006158,0.9376341247317506,48,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.07747250128589449,0.02602850380979824,0.8688022623954752,49,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.053296378370392423,0.020428529235395728,0.9121061757876485,50,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,2.0,2.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.23924928263123785,0.2400009533541681,0.8324283351433297,1,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.20982839195451736,0.19529839770017604,0.8581842836314327,2,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.1962855796202235,0.18338311586228578,0.8731882536234927,3,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.21382735236619613,0.18881149136849393,0.8243083513832973,4,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.23468634769267732,0.22548482067296804,0.8225143549712901,5,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2051146084595965,0.18175443713958758,0.8426743146513707,6,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.19377610617838803,0.17121442663005348,0.8513282973434053,7,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.21287858007101734,0.18556603530251312,0.8273503452993094,8,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.16670980076491007,0.14430101838381168,0.8652042695914608,9,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.25243004150497395,0.2587586232080312,0.8273023453953092,10,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.18869329580582914,0.1634649978740338,0.8537302925394149,11,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.20896285687911315,0.1954337721834275,0.8600602798794402,12,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.20069735838466007,0.17168295343371529,0.8335523328953343,13,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.219710869321242,0.2135600776135269,0.8493423013153973,14,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.21932790962663076,0.20044776249422872,0.8268163463673073,15,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.21829405032563934,0.20082283804739046,0.8394263211473577,16,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.14992404846308585,0.1118082198134039,0.863008273983452,17,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2307713175928525,0.21586059218784612,0.8233183533632933,18,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.20121260380097514,0.17511883705505196,0.8504082991834017,19,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.18126498712517022,0.16333567103007096,0.8725302549394901,20,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2270760900073574,0.22384503080982082,0.8433083133833732,21,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.19777617145999574,0.18362547332185886,0.8596062807874385,22,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.16770093707501166,0.1366699733887603,0.8662362675274649,23,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.13294494130427043,0.09578165138533493,0.8753042493915012,24,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.1986929584762525,0.18542844642827475,0.8562142875714249,25,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.23215776927917103,0.23418968593290238,0.8481063037873925,26,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.19654671735622872,0.17791456500381456,0.8584482831034337,27,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.18981532071434418,0.17342232846725134,0.8737402525194949,28,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.24022866346329266,0.2497052678269193,0.856506286987426,29,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.17108558377754488,0.14769565932903367,0.8787222425555149,30,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.17212293034598108,0.1415081581187402,0.8609442781114438,31,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.1757125428902808,0.13437778696191244,0.8344103311793377,32,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.21524836759529223,0.2142488803690438,0.866520266959466,33,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.17003832672888256,0.14294608491026464,0.8664862670274659,34,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.20750760172553864,0.2032284345268507,0.8713642572714855,35,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.21138651289560173,0.1916047166669489,0.8444123111753776,36,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.21297152063261124,0.20304588731297243,0.8463483073033854,37,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.20970295349838702,0.19756525473289277,0.8477763044473912,38,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.17751115670708073,0.14458828923591446,0.848756302487395,39,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.22026175779536308,0.21238125214604556,0.8474043051913895,40,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2080749079824629,0.18819595977774278,0.8451003097993803,41,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.17913445134800962,0.15548220803893525,0.8660922678154643,42,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.1784412268432545,0.13942318082600333,0.8435543128913742,43,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.1634292040809365,0.12439361072766712,0.8552682894634211,44,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2519817322956945,0.2676476886466662,0.8405983188033624,45,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.2468769723894188,0.2653640163138243,0.8519602960794078,46,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.1890695336861672,0.14858259476893781,0.8276003447993103,47,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.19679620179260554,0.16975209408579406,0.829516340967318,48,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.15892237543183876,0.12472966044571215,0.8643282713434574,49,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
0.17355295927352626,0.14551416253719168,0.8677962644074713,50,500000,3.0,0.0,4.0,1.0,0.05,8,8,0,4.0,4.0,0.2,0.15,0.3,0.2,0.03,0.1,0.15
